id,predicted_answer
56e7560937bdd419002c3e8f,United States
56e756bc37bdd419002c3e95,educational institutions
56e756bc37bdd419002c3e96,two
56e756bc37bdd419002c3e97,learning
56e756bc37bdd419002c3e98,two or more teachers working harmoniously
56e756bc37bdd419002c3e99,social networking
56e7578a37bdd419002c3ea9,corporal punishment
56e7578a37bdd419002c3eaa,substitute parent
56e7578a37bdd419002c3eab,corporal punishment
56e7578a37bdd419002c3eac,corporal punishment
56e7578a37bdd419002c3ead,While a child was in school
56e7586d37bdd419002c3eb3,school discipline
56e7586d37bdd419002c3eb4,United States
56e7586d37bdd419002c3eb5,United States
56e7586d37bdd419002c3eb6,US Supreme Court decision in 1977
56e7586d37bdd419002c3eb7,physical pain
56e7591b00c9c71400d76fec,30
56e7591b00c9c71400d76fed,South
56e7591b00c9c71400d76fee,"Alabama, Arkansas, Georgia, Louisiana, Mississippi, Oklahoma, Tennessee and Texas"
56e7591b00c9c71400d76fef,wooden paddle
56e7591b00c9c71400d76ff0,"Alabama, Arkansas, Georgia, Louisiana, Mississippi, Oklahoma, Tennessee and Texas"
56e759bb00c9c71400d77000,caning
56e759bb00c9c71400d77001,"Asian, African and Caribbean"
56e759bb00c9c71400d77002,School corporal punishment
56e75a9037bdd419002c3ec7,detention
56e75a9037bdd419002c3ec8,detention
56e75a9037bdd419002c3ec9,the school day
56e75a9037bdd419002c3eca,at a given time in the school day
56e75a9037bdd419002c3ecb,lines or a punishment essay
56e75b8237bdd419002c3ed1,assertive
56e75b8237bdd419002c3ed2,immediate and fair punishment for misbehavior
56e75b8237bdd419002c3ed3,appropriate and inappropriate behavior
56e75b8237bdd419002c3ed4,inappropriate behavior
56e75b8237bdd419002c3ed5,respect their students
56e75d5037bdd419002c3ef5,teachers and parents
56e75d5037bdd419002c3ef6,East Asia
56e75d5037bdd419002c3ef7,weakness in school discipline
56e75d5037bdd419002c3ef8,confrontational
56e75e4500c9c71400d7702c,Japan
56e75e4500c9c71400d7702d,Japan
56e75e4500c9c71400d7702e,Japan
56e75e4500c9c71400d7702f,Japan
56e75f5500c9c71400d7703a,the classroom
56e75f5500c9c71400d7703b,classroom
56e75f5500c9c71400d7703c,motivated students
56e75f5500c9c71400d7703d,motivated students
56e75f5500c9c71400d7703e,motivated students
56e7611500c9c71400d77054,dictatorial
56e7611500c9c71400d77055,dictatorial authority
56e7611500c9c71400d77056,persuasion and negotiation
56e7611500c9c71400d77057,dictatorial authority
56e7611500c9c71400d77058,"good, clear laws"
56e761d037bdd419002c3f13,positive learning experience
56e761d037bdd419002c3f14,teachers
56e761d037bdd419002c3f15,rote
56e761d037bdd419002c3f17,higher than teachers who didn't show much enthusiasm for the course materials
56e762fe00c9c71400d77072,vitality
56e762fe00c9c71400d77073,read lecture material
56e762fe00c9c71400d77074,demonstrative
56e762fe00c9c71400d77075,intrinsic motivation of college students
56e762fe00c9c71400d77076,higher
56e763e800c9c71400d77086,self-determined
56e763e800c9c71400d77087,enthusiasm
56e763e800c9c71400d77088,enthusiasm and energy
56e763e800c9c71400d77089,excitement
56e764e200c9c71400d7708e,student-teacher relationships
56e764e200c9c71400d7708f,beneficial relations with their students
56e764e200c9c71400d77090,personal success
56e764e200c9c71400d77091,aligning his personal goals with his academic goals
56e764e200c9c71400d77092,student motivation and attitudes towards school
56e765ba00c9c71400d770a2,friendly and supportive
56e765ba00c9c71400d770a4,friendly and supportive
56e765ba00c9c71400d770a5,effective teachers
56e765ba00c9c71400d770a6,Effective teachers have been shown to invite student participation and decision making
56e7667e37bdd419002c3f49,enthusiasm about teaching
56e7667e37bdd419002c3f4a,the art of chemistry
56e7667e37bdd419002c3f4b,excitement
56e7667e37bdd419002c3f4c,very influential
56e7667e37bdd419002c3f4d,the art of chemistry
56e7673a37bdd419002c3f53,sexual misconduct
56e7673a37bdd419002c3f54,9.6%
56e7673a37bdd419002c3f55,United States
56e7673a37bdd419002c3f56,sometime during their educational career
56e7673a37bdd419002c3f57,American Association of University Women
56e7683d00c9c71400d770ca,England
56e7683d00c9c71400d770cb,sexual abuse
56e7683d00c9c71400d770cd,"2,869"
56e7683d00c9c71400d770ce,AAUW
56e768ce37bdd419002c3f67,United States
56e768ce37bdd419002c3f69,teacher misconduct
56e769dc00c9c71400d770e8,the profession
56e769dc00c9c71400d770e9,Chris Keates
56e769dc00c9c71400d770ea,National Association of Schoolmasters Union of Women Teachers
56e769dc00c9c71400d770eb,Fears of being labelled a pedophile or hebephile
56e769dc00c9c71400d770ec,sex offenders
56e76abf37bdd419002c3f75,negatively
56e76abf37bdd419002c3f76,inspections
56e76abf37bdd419002c3f77,occupational burnout
56e76abf37bdd419002c3f78,Stress
56e76abf37bdd419002c3f79,occupational stress
56e76b8337bdd419002c3f7f,42%
56e76b8337bdd419002c3f80,42% of UK teachers experienced occupational stress
56e76b8337bdd419002c3f81,twice
56e76b8337bdd419002c3f82,2012
56e76b8337bdd419002c3f83,average workers
56e76c6a00c9c71400d7710e,several ways to mitigate the occupational hazards of teaching. Organizational interventions
56e76c6a00c9c71400d7710f,mentoring
56e76c6a00c9c71400d77110,"Individual-level interventions, including stress-management training and counseling"
56e76c6a00c9c71400d77111,occupational stress
56e76c6a00c9c71400d77112,"Organizational interventions, like changing teachers' schedules, providing support networks and mentoring"
56e76d6537bdd419002c3f93,a university or college
56e76d6537bdd419002c3f94,certification
56e76d6537bdd419002c3f95,elementary school education certificate
56e76d6537bdd419002c3f96,a background check and psychiatric evaluation
56e76d6537bdd419002c3f97,US
56e76de800c9c71400d77122,the individual states and territories
56e76de800c9c71400d77123,three
56e76de800c9c71400d77124,three-tier model
56e76de800c9c71400d77125,universities and/or TAFE colleges
56e76de800c9c71400d77126,three-tier
56e76ea737bdd419002c3f9d,post-secondary degree Bachelor's Degree
56e76ea737bdd419002c3f9e,post-secondary degree Bachelor's Degree
56e76ea737bdd419002c3fa1,"the private sector, businesses and sponsors"
56e76f7000c9c71400d7712c,"civil servants recruited in special university classes, called Lehramtstudien"
56e76f7000c9c71400d7712d,civil servants
56e76f7000c9c71400d7712e,Grundschule
56e76f7000c9c71400d7712f,the civil servants' salary index scale
56e76f7000c9c71400d77130,Hauptschule
56e7714a00c9c71400d77137,Gaeltacht area
56e7714a00c9c71400d77138,"€53,423"
56e7714a00c9c71400d77139,"€53,423"
56e7714a00c9c71400d7713a,"€90,000"
56e7721500c9c71400d77140,the Teaching Council
56e7721500c9c71400d77141,Section 30
56e7721500c9c71400d77142,2001
56e7721500c9c71400d77143,Oireachtas
56e772bf37bdd419002c3fbb,2006
56e772bf37bdd419002c3fbc,non-teaching posts
56e772bf37bdd419002c3fbe,a phased basis
56e772bf37bdd419002c3fbf,those who refuse vetting
56e773fa00c9c71400d7714a,"£20,133 to £41,004"
56e773fa00c9c71400d7714b,depending on experience and extra responsibilities
56e773fa00c9c71400d7714c,"£20,980"
56e773fa00c9c71400d7714d,bachelor
56e773fa00c9c71400d7714e,September 2007
56e7752337bdd419002c3fd5,alternative licensing programs
56e7752337bdd419002c3fd6,hard-to-fill
56e7752337bdd419002c3fd7,geographic area
56e7752337bdd419002c3fd8,Excellent job opportunities are expected as retirements
56e7752337bdd419002c3fd9,secondary school teachers
56e775ec00c9c71400d7715c,the General Teaching Council for Scotland
56e775ec00c9c71400d7715d,Teaching
56e775ec00c9c71400d7715e,seven
56e775ec00c9c71400d7715f,one of the seven Scottish Universities
56e775ec00c9c71400d77160,a year
56e7770037bdd419002c3fdf,April 2008
56e7770037bdd419002c3fe0,"£32,583"
56e7770037bdd419002c3fe1,"£32,583"
56e7770037bdd419002c3fe2,"£32,583"
56e7770037bdd419002c3fe3,trade unions
56e777e500c9c71400d77176,Education in Wales
56e777e500c9c71400d77177,Welsh
56e777e500c9c71400d77178,the age of 16
56e777e500c9c71400d77179,22 per cent
56e777e500c9c71400d7717a,all age groups
56e7788200c9c71400d77180,"members of trade unions such as ATL, NUT or NASUWT"
56e7788200c9c71400d77181,falling
56e7788200c9c71400d77182,2005 and 2010
56e7788200c9c71400d77183,NUT
56e7788200c9c71400d77184,attacks on teachers in Welsh schools
56e7796637bdd419002c3ffd,getting a license to teach in public schools
56e7796637bdd419002c3ffe,ten years
56e7796637bdd419002c3fff,bachelor's degree
56e7796637bdd419002c4000,charter schools
56e7796637bdd419002c4001,No Child Left Behind
56e77a8700c9c71400d7718a,low salaries
56e77a8700c9c71400d7718b,relatively low salaries
56e77a8700c9c71400d7718c,Merit pay systems
56e77a8700c9c71400d7718d,"elementary school teachers had the lowest median salary earning $39,259"
56e77a8700c9c71400d7718e,TeachersPayTeachers.com
56e77b8c00c9c71400d77194,all three major traditions
56e77b8c00c9c71400d77196,Protestant
56e77b8c00c9c71400d77197,Pope of Rome
56e77b8c00c9c71400d77198,Protestant and Non-Denominational traditions
56e77c6737bdd419002c401d,teacher is an office in the Aaronic priesthood
56e77c6737bdd419002c401e,many individuals
56e77c6737bdd419002c401f,spiritual
56e77c6737bdd419002c4020,husband and father
56e77c6737bdd419002c4021,father of the house
56e77cee00c9c71400d771a8,guru
56e77cee00c9c71400d771a9,extremely high
56e77cee00c9c71400d771aa,the lives of their disciples
56e77cee00c9c71400d771ab,West
56e77da237bdd419002c403b,Lama
56e77da237bdd419002c403c,reborn
56e77da237bdd419002c403d,Tulku
56e77da237bdd419002c403e,many times
56e77da237bdd419002c403f,phowa and siddhi
56e77e4a00c9c71400d771b0,ulemas
56e77e4a00c9c71400d771b1,one of the Four Schools of Jurisprudence
56e77e4a00c9c71400d771b2,spiritual teacher and an esoteric
56e77e4a00c9c71400d771b3,spiritual teacher
56e77e4a00c9c71400d771b4,Qutb
56f7c651aef2371900625bf5,German professor of theology
56f7c651aef2371900625bf6,18 February 1546
56f7c651aef2371900625bf7,Late Medieval Catholic Church
56f7c651aef2371900625bf8,freedom from God's punishment for sin
56f7c651aef2371900625bf9,Pope Leo X
56f7c8aba6d7ea1400e1727a,free gift of God's grace
56f7c8aba6d7ea1400e1727b,Jesus Christ
56f7c8aba6d7ea1400e1727c,sacerdotalism
56f7c8aba6d7ea1400e1727d,the Bible
56f7c8aba6d7ea1400e1727e,a holy priesthood
56f7cb10a6d7ea1400e17284,Tyndale Bible
56f7cb10a6d7ea1400e17285,Tyndale Bible
56f7cb10a6d7ea1400e17286,Tyndale Bible
56f7cb10a6d7ea1400e17287,singing in churches
56f7cb10a6d7ea1400e17288,Protestant clergy
56f7cdc2a6d7ea1400e1728e,10 November 1483
56f7cdc2a6d7ea1400e1728f,10 November 1483
56f7cdc2a6d7ea1400e17290,Holy Roman Empire
56f7cdc2a6d7ea1400e17291,Catholic
56f7cdc2a6d7ea1400e17292,lawyer
56f7e9caaef2371900625c56,Erfurt
56f7e9caaef2371900625c57,beerhouse and whorehouse
56f7e9caaef2371900625c58,four
56f7e9caaef2371900625c59,"Erfurt, which he later described as a beerhouse and whorehouse"
56f7e9caaef2371900625c5a,1505
56f7eba8a6d7ea1400e172cd,law school
56f7eba8a6d7ea1400e172ce,uncertainty
56f7eba8a6d7ea1400e172cf,theology and philosophy
56f7eba8a6d7ea1400e172d0,Bartholomaeus Arnoldi von Usingen
56f7eba8a6d7ea1400e172d1,men and institutions
56f7eddca6d7ea1400e172d7,death and divine judgment
56f7eddca6d7ea1400e172d8,2 July 1505
56f7eddca6d7ea1400e172d9,Erfurt
56f7eddca6d7ea1400e172da,two friends
56f7eddca6d7ea1400e172db,furious over what he saw as a waste of Luther's education
56f7ef96aef2371900625c74,the Augustinian order
56f7ef96aef2371900625c75,deep spiritual despair
56f7ef96aef2371900625c76,the jailer and hangman of my poor soul
56f7ef96aef2371900625c77,Johann von Staupitz
56f7ef96aef2371900625c78,a change of heart
56f7f15aa6d7ea1400e172eb,1507
56f7f15aa6d7ea1400e172ec,von Staupitz
56f7f15aa6d7ea1400e172ed,1508
56f7f15aa6d7ea1400e172ee,9 March 1508
56f7f15aa6d7ea1400e172ef,Biblical studies
56f7f2e0aef2371900625cb0,21 October 1512
56f7f2e0aef2371900625cb1,21 October 1512
56f7f2e0aef2371900625cb2,Doctor in Bible
56f7f2e0aef2371900625cb3,University of Wittenberg
56f7f2e0aef2371900625cb4,Doctor of Theology
56f7fde8a6d7ea1400e17367,1516
56f7fde8a6d7ea1400e17368,sell indulgences
56f7fde8a6d7ea1400e17369,Roman Catholic
56f7fde8a6d7ea1400e1736a,charity and good works
56f7fde8a6d7ea1400e1736b,charity and good works
56f7ffadaef2371900625d5e,31 October 1517
56f7ffadaef2371900625d5f,Albert of Mainz
56f7ffadaef2371900625d60,Ninety-Five Theses
56f7ffadaef2371900625d61,Hans Hillerbrand
56f7ffadaef2371900625d62,86
56f80143aef2371900625d68,Johann Tetzel
56f80143aef2371900625d69,As soon as the coin in the coffer rings
56f80143aef2371900625d6a,Luther
56f80143aef2371900625d6b,As soon as the coin in the coffer rings
56f802c6a6d7ea1400e17377,Christians
56f802c6a6d7ea1400e17378,absolved buyers from all punishments and granted them salvation
56f802c6a6d7ea1400e17379,all punishments
56f802c6a6d7ea1400e1737a,salvation were in error
56f802c6a6d7ea1400e1737b,Christ on account of such false assurances
56f8046faef2371900625d71,Tetzel
56f8046faef2371900625d72,exaggerate
56f8046faef2371900625d73,indulgences for the dead
56f8046faef2371900625d74,Catholic dogma of the time
56f80604a6d7ea1400e17387,the posting on the door
56f80604a6d7ea1400e17388,the posting on the door
56f80604a6d7ea1400e17389,Philipp Melanchthon
56f80604a6d7ea1400e1738a,Wittenberg
56f80604a6d7ea1400e1738b,little foundation in truth
56f8074faef2371900625d79,January 1518
56f8074faef2371900625d7a,printing press
56f8074faef2371900625d7b,friends of Luther translated the 95 Theses from Latin into German
56f8074faef2371900625d7c,two weeks
56f8074faef2371900625d7d,two months
56f8094aa6d7ea1400e17391,1519
56f8094aa6d7ea1400e17392,Students
56f8094aa6d7ea1400e17393,This early
56f8094aa6d7ea1400e17394,1520
56f8094aa6d7ea1400e17395,Three
56f80ad1a6d7ea1400e1739b,"the Psalms, the books of Hebrews, Romans, and Galatians"
56f80ad1a6d7ea1400e1739c,penance and righteousness by the Catholic Church
56f80ad1a6d7ea1400e1739d,penance and righteousness
56f80ad1a6d7ea1400e1739e,what he saw as several of the central truths of Christianity
56f80ad1a6d7ea1400e1739f,the understanding of all godliness
56f80ccfaef2371900625d83,God
56f80ccfaef2371900625d84,1525
56f80ccfaef2371900625d85,Smalcald Articles
56f80ccfaef2371900625d86,Smalcald Articles
56f80ccfaef2371900625d87,faith
56f80e1daef2371900625d8d,"Luther's rediscovery of ""Christ and His salvation"""
56f80e1daef2371900625d8e,"Luther's rediscovery of ""Christ and His salvation"""
56f80e1daef2371900625d8f,His railing against the sale of indulgences
56f80e1daef2371900625d90,two
56f80fdfaef2371900625d95,Archbishop Albrecht of Mainz and Magdeburg
56f80fdfaef2371900625d96,Rome
56f80fdfaef2371900625d97,a papal dispensation
56f80fdfaef2371900625d98,revenue
56f80fdfaef2371900625d99,December 1517
56f811bdaef2371900625d9f,Sylvester Mazzolini
56f811bdaef2371900625da0,papal theologians and envoys
56f811bdaef2371900625da1,October 1518
56f811bdaef2371900625da2,Antichrist
56f811bdaef2371900625da3,anti-papal theology
56f81393aef2371900625da9,January 1519
56f81393aef2371900625daa,remain silent
56f81393aef2371900625dab,Johann Eck
56f81393aef2371900625dac,Matthew 16:18
56f81393aef2371900625dad,new Jan Hus
56f81537aef2371900625db3,15 June 1520
56f81537aef2371900625db4,Pope Leo X
56f81537aef2371900625db5,60 days
56f81537aef2371900625db6,Karl von Miltitz
56f81537aef2371900625db7,3 January 1521
56f8225ea6d7ea1400e173f1,secular
56f8225ea6d7ea1400e173f2,18 April 1521
56f8225ea6d7ea1400e173f3,general assembly of the estates of the Holy Roman Empire
56f8225ea6d7ea1400e173f4,Emperor Charles V
56f8225ea6d7ea1400e173f5,Prince Frederick III
56f82454a6d7ea1400e173fb,Johann Eck
56f82454a6d7ea1400e173fc,Archbishop of Trier
56f82454a6d7ea1400e173fd,whether he stood by their contents
56f82454a6d7ea1400e173fe,next day
56f82454a6d7ea1400e173ff,the next day
56f82549a6d7ea1400e17415,"raised his arm ""in the traditional salute of a knight winning a bout"
56f82549a6d7ea1400e17416,a knight winning a bout
56f82549a6d7ea1400e17417,Michael Mullett
56f82549a6d7ea1400e17418,world classic of epoch-making oratory
56f826a7a6d7ea1400e17427,recant his writings
56f826a7a6d7ea1400e17428,Luther
56f826a7a6d7ea1400e17429,unreliable
56f826a7a6d7ea1400e1742a,more dramatic form
56f827caa6d7ea1400e17439,Luther
56f827caa6d7ea1400e1743a,25 May 1521
56f827caa6d7ea1400e1743b,Emperor
56f827caa6d7ea1400e1743c,The Emperor presented the final draft of the Edict of Worms
56f827caa6d7ea1400e1743d,kill Luther
56f82989aef2371900625e6b,disappearance
56f82989aef2371900625e6c,Wartburg Castle at Eisenach
56f82989aef2371900625e6d,my Patmos
56f82989aef2371900625e6e,New Testament from Greek
56f82989aef2371900625e6f,episcopates
56f82b25a6d7ea1400e17457,a sin
56f82b25a6d7ea1400e17458,All humans are sinners by nature
56f82b25a6d7ea1400e17459,1 August 1521
56f82b25a6d7ea1400e1745a,trust in Christ
56f82b25a6d7ea1400e1745b,not a place where justice resides
56f84485aef2371900625f71,summer of 1521
56f84485aef2371900625f72,idolatry
56f84485aef2371900625f73,a gift
56f84485aef2371900625f74,private confession and absolution
56f84485aef2371900625f75,without sin
56f845dba6d7ea1400e17519,prophetic faith
56f845dba6d7ea1400e1751a,1521
56f845dba6d7ea1400e1751b,the prophecy of the Little Horn
56f845dba6d7ea1400e1751c,the Little Horn
56f845dba6d7ea1400e1751d,The antichrist of 2 Thessalonians 2
56f84760aef2371900625f81,Gabriel Zwilling
56f84760aef2371900625f82,1521
56f84760aef2371900625f83,"disturbances, including a revolt by the Augustinian friars"
56f84760aef2371900625f84,"visionary zealots, the so-called Zwickau prophets"
56f84760aef2371900625f85,the town council
56f848e0a6d7ea1400e1752f,6 March 1522
56f848e0a6d7ea1400e17530,God's word
56f848e0a6d7ea1400e17531,eight sermons
56f848e0a6d7ea1400e17532,Invocavit Sermons
56f848e0a6d7ea1400e17533,God's word rather than violence
56f84a60aef2371900625f9d,immediate
56f84a60aef2371900625f9e,Jerome Schurf
56f84a60aef2371900625f9f,sixth
56f84a60aef2371900625fa0,Dr. Martin
56f84a60aef2371900625fa1,misguided
56f84b68aef2371900625fa7,public order
56f84b68aef2371900625fa8,conservative
56f84b68aef2371900625fa9,Zwickau prophets
56f84b68aef2371900625faa,social unrest and violence
56f84b68aef2371900625fab,reformers
56f84d33aef2371900625fb1,Zwickau prophet Nicholas Storch and Thomas Müntzer
56f84d33aef2371900625fb2,German Peasants' War of 1524–25
