id,predicted_answer
56f8c9719e9bad19000a04e4,Johannes Bugenhagen and Philipp Melanchthon
56f8ca289b226e1400dd1007,A piece of paper was later found on which Luther had written his last statement
56f8ca289b226e1400dd1008,Latin
56f8ca289b226e1400dd1009,"""We are beggars"
56f8cc399e9bad19000a0514,frail Catholic saints
56f8cc399e9bad19000a0515,Luther was presented as a stout man
56f8cc399e9bad19000a0516,stout man
56f8cc399e9bad19000a0517,frail Catholic saints
56f8cc399e9bad19000a0518,Protestantism. In contrast to images of frail Catholic saints
56f8ce779b226e1400dd103d,31 October
56f8ce779b226e1400dd103e,31 October
56f8ce779b226e1400dd103f,31 October
56f8ce779b226e1400dd1040,31 October
56f8ce779b226e1400dd1041,31 October
5705e26d75f01819005e76d4,SoCal
5705e26d75f01819005e76d5,"eight counties"", based on demographics and economic ties"
5705e26d75f01819005e76d6,economic center
5705e26d75f01819005e76d7,demographics and economic ties
5705e26d75f01819005e76d8,demographics and economic ties
5705e33f52bb89140068964c,greater Southern California Megaregion
5705e33f52bb89140068964d,11
5705e33f52bb89140068964e,"Las Vegas, Nevada"
5705e33f52bb89140068964f,Mexican
5705e33f52bb891400689650,Tijuana
5705e3f252bb89140068966a,Pacific coast from Ventura
5705e3f252bb89140068966b,seven
5705e3f252bb89140068966c,60 percent
5705e3f252bb89140068966d,Los Angeles area with over 12 million
5705e3f252bb89140068966e,17.5 million
5705e4fe75f01819005e7704,Mexico–United States border
5705e4fe75f01819005e7705,Mojave Desert
5705e4fe75f01819005e7706,Mojave Desert
5705e4fe75f01819005e7707,Mexico–United States border
5705e63175f01819005e7720,second
5705e63175f01819005e7721,"3,792,621"
5705e63175f01819005e7722,Los Angeles
5705e63175f01819005e7723,San Diego
5705e63175f01819005e7724,south
5705e99452bb891400689688,Los Angeles
5705e99452bb891400689689,United States
5705e99452bb89140068968a,five
5705e99452bb89140068968b,15
5705e99452bb89140068968c,all are in the top 15
5705eb3375f01819005e7764,Hollywood
5705eb3375f01819005e7765,Los Angeles
5705eb3375f01819005e7766,Walt Disney Company
5705eb3375f01819005e7767,southern California
5705eb3375f01819005e7768,Sony
5705ec1675f01819005e776e,skateboard culture
5705ec1675f01819005e776f,Tony Hawk
5705ec1675f01819005e7770,Shaun White
5705ec1675f01819005e7771,Oahu
5705ec1675f01819005e7772,Transpacific Yacht Race
5705eccb52bb8914006896b8,Palm Springs
5705eccb52bb8914006896b9,Palm Springs
5705eccb52bb8914006896ba,desert city
5705eccb52bb8914006896bb,desert city
5705edcd52bb8914006896ca,San Jose
5705edcd52bb8914006896cb,11 miles
5705edcd52bb8914006896cc,ten
5705edcd52bb8914006896cd,Tehachapi Mountains
5705edcd52bb8914006896ce,Tehachapi Mountains
5705eee952bb8914006896de,Mexico
5705eee952bb8914006896df,Alta California
5705eee952bb8914006896e0,Monterey
5705eee952bb8914006896e1,California to be admitted to the Union as a free state
5705eee952bb8914006896e2,the passing of the Compromise of 1850
5705f09e75f01819005e77a4,inequitable taxes
5705f09e75f01819005e77a5,Cow Counties
5705f09e75f01819005e77a6,three
5705f09e75f01819005e77a7,75%
5705f09e75f01819005e77a8,Milton Latham
5705f13d52bb8914006896f0,Los Angeles Times
5705f13d52bb8914006896f1,1900
5705f13d52bb8914006896f2,1999
5705f13d52bb8914006896f3,Imperial
5705f13d52bb8914006896f4,seven
5705f36452bb891400689718,regional tourism groups
5705f36452bb891400689719,California State Automobile Association
5705f36452bb89140068971a,three-region
5705f36452bb89140068971b,Tehachapis
5705f36452bb89140068971c,southern California region
5705f7c875f01819005e77dc,Northeastern megalopolis
5705f7c875f01819005e77dd,vast areas
5705f7c875f01819005e77de,suburban
5705f7c875f01819005e77df,"large, spread-out, suburban communities"
5705f7c875f01819005e77e0,Baja California
5705fb7f52bb891400689750,Camp Pendleton
5705fb7f52bb891400689751,Temecula and Murrieta
5705fb7f52bb891400689752,United States Census Bureau
5705fb7f52bb891400689753,Orange Counties
5705fb7f52bb891400689754,1990s
5705fc3a52bb89140068976a,Mediterranean
5705fc3a52bb89140068976b,rain
5705fc3a52bb89140068976c,90-60's
5705fc3a52bb89140068976d,Southeast
5705fc3a52bb89140068976e,90-60's
5705fd8475f01819005e7841,Pacific Ocean islands
5705fd8475f01819005e7840,"geologic, topographic, and natural ecosystem"
5705fd8475f01819005e7842,a diversity
5705fd8475f01819005e7843,"Pacific Ocean islands, shorelines, beaches, and coastal plains"
5705fd8475f01819005e7844,Transverse and Peninsular
5705fec152bb89140068977a,"10,000"
5705fec152bb89140068977b,"10,000"
5705fec152bb89140068977c,6.7
5705fec152bb89140068977d,$20 billion
5705fec152bb89140068977e,$20 billion
5705ffde52bb891400689784,San Andreas Fault
5705ffde52bb891400689785,"6.7+ earthquake, such as the San Andreas Fault"
5705ffde52bb891400689786,Puente Hills Fault
5705ffde52bb891400689787,The USGS
5705ffde52bb891400689788,USGS
570602fa52bb89140068979e,its own culture and atmosphere
570602fa52bb89140068979f,global
570602fa52bb8914006897a0,economic
570603c475f01819005e7882,2010 United States Census
570603c475f01819005e7883,high growth rates
570603c475f01819005e7884,10.0%
570603c475f01819005e7885,10.0%
570603c475f01819005e7886,Greater Sacramento
5706074552bb8914006897d4,one Combined Statistical Area
5706074552bb8914006897d5,two
5706074552bb8914006897d6,five million
5706074552bb8914006897d7,Southern Border Region
5706074552bb8914006897d8,"17,786,419, and San Diego–Tijuana"
570607f575f01819005e78b4,Los Angeles
570607f575f01819005e78b5,"34 cities over 100,000"
570607f575f01819005e78b6,34
570607f575f01819005e78b7,"100,000"
570607f575f01819005e78b8,Riverside
5706094b52bb8914006897de,petroleum
5706094b52bb8914006897df,Hollywood
5706094b52bb8914006897e0,housing bubble
5706094b52bb8914006897e1,diverse
5706094b52bb8914006897e2,2001–2007
57060a1175f01819005e78d2,1920s
57060a1175f01819005e78d3,cattle and citrus
57060a1175f01819005e78d5,cattle and citrus
57060a1175f01819005e78d4,citrus
57060a1175f01819005e78d6,aerospace
57060a6e52bb8914006897f8,major business districts
57060a6e52bb8914006897f9,Central business districts (CBD) include Downtown Los Angeles
57060a6e52bb8914006897fa,Downtown Los Angeles
57060cc352bb89140068980e,Santa Monica
57060cc352bb89140068980f,Long Beach
57060cc352bb891400689810,San Fernando Valley
57060cc352bb891400689811,Westwood and Warner Center
57060df252bb891400689820,Downtown San Bernardino
57060df252bb891400689821,Downtown
57060df252bb891400689822,Hospitality Business/Financial Centre
57060eaf75f01819005e7910,Downtown Santa Ana
57060eaf75f01819005e7911,"University of California, Irvine"
57060eaf75f01819005e7912,West Irvine includes the Irvine Tech Center
57060eaf75f01819005e7913,South Coast Metro
57060eaf75f01819005e7914,"Downtown Santa Ana, the South Coast Metro and Newport Center districts"
57060f3e75f01819005e7922,Downtown
57060f3e75f01819005e7923,Downtown San Diego
57060f3e75f01819005e7924,North County
57060f3e75f01819005e7925,Northern San Diego
570610b275f01819005e792a,San Diego International Airport
570610b275f01819005e792b,Los Angeles International Airport
570610b275f01819005e792c,third
570610b275f01819005e792d,San Diego International Airport
570610b275f01819005e792e,Van Nuys Airport
5706111a52bb89140068984c,Metrolink
5706111a52bb89140068984d,Six of the seven
5706111a52bb89140068984e,Six of the seven
5706111a52bb89140068984f,"Los Angeles, Ventura, San Bernardino, Riverside, Orange, and San Diego"
570611c475f01819005e793c,Los Angeles
570611c475f01819005e793d,Long Beach
570611c475f01819005e793e,San Diego
5706139252bb891400689864,Tech Coast
5706139252bb891400689865,research universities
5706139252bb891400689866,Chapman
5706139252bb891400689867,5
5706139252bb891400689868,12
5706143575f01819005e7950,NFL
5706143575f01819005e7951,NBA
5706143575f01819005e7952,MLB
5706143575f01819005e7953,NFL
5706143575f01819005e7954,LA Galaxy
5706149552bb891400689880,Chivas
5706149552bb891400689881,LA Galaxy
5706149552bb891400689882,2014
5706149552bb891400689883,StubHub Center
5706149552bb891400689884,2018
570614ff52bb89140068988a,College sports
570614ff52bb89140068988b,USC Trojans
570614ff52bb89140068988c,UCLA Bruins
570614ff52bb89140068988d,Pac-12
570614ff52bb89140068988e,UCLA Bruins and the USC Trojans
5706155352bb891400689894,Rugby
5706155352bb891400689895,high school
5706155352bb891400689896,rugby
57092322efce8f15003a7db0,November 1990
57092322efce8f15003a7db1,BSkyB
57092322efce8f15003a7db2,2014
57092322efce8f15003a7db3,British Sky Broadcasting Group plc
57092322efce8f15003a7db4,Sky UK Limited
57094a79efce8f15003a7dc4,2006
57094a79efce8f15003a7dc5,two
57094a79efce8f15003a7dc6,£1.3bn
57094a79efce8f15003a7dc7,£4.2bn
57094b4f9928a814004714f6,ONdigital consortium
57094b4f9928a814004714f7,ONdigital consortium
57094b4f9928a814004714f8,three
57094b4f9928a814004714f9,Sky Three
57094b4f9928a814004714fa,Pick TV
57094ca7efce8f15003a7dd6,Sky+ PVR
57094ca7efce8f15003a7dd7,September 2007
57094ca7efce8f15003a7dd8,monthly fee
57094ca7efce8f15003a7dd9,1 July 2007
57094ca7efce8f15003a7dda,SkyHD box
57094d489928a8140047150a,VideoGuard pay-TV scrambling system owned by NDS
57094d489928a8140047150b,NDS
57094d489928a8140047150c,Cisco Systems
57094d489928a8140047150d,BSkyB
57094d489928a8140047150e,PVR) offering (branded Sky+
570953a7efce8f15003a7dff,Virgin Media
570953a7efce8f15003a7dfe,2007
570953a7efce8f15003a7e00,substantially increased the asking price
570953a7efce8f15003a7e01,new deal
570953a7efce8f15003a7e02,HD channels
570960cf200fba1400367f01,July 2013
570960cf200fba1400367f02,31 July 2013
570960cf200fba1400367f03,27 January 2014
570960cf200fba1400367f04,27 January 2014
570960cf200fba1400367f05,SkyDrive cloud storage service
570961aa200fba1400367f15,Sam Chisholm and Rupert Murdoch
570961aa200fba1400367f16,Astra
570961aa200fba1400367f17,27 September 2001
570961aa200fba1400367f18,Sky Digital
570961aa200fba1400367f19,3.5 million
570963a5200fba1400367f33,British Sky Broadcasting or BSkyB
570963a5200fba1400367f34,British Sky Broadcasting or BSkyB) is a British telecommunications
570963a5200fba1400367f35,11 million
570963a5200fba1400367f36,Freeview
57096505ed30961900e84082,Sky Q Hub
57096505ed30961900e84083,Sky Q Silver set top boxes
57096505ed30961900e84084,Sky Q Silver set top boxes
57096505ed30961900e84085,2016
57096505ed30961900e84086,2016
570966e0200fba1400367f4f,MPEG-2
570966e0200fba1400367f50,Dolby Digital soundtracks
570966e0200fba1400367f51,MPEG-4
570966e0200fba1400367f52,OpenTV
570966e0200fba1400367f53,DVB-S2 standard
570967c4ed30961900e840ba,1998
570967c4ed30961900e840bb,Astra 2A satellite
570967c4ed30961900e840bc,Astra 2A
570967c4ed30961900e840bd,hundreds
570967c4ed30961900e840be,28.5°E
5709686c200fba1400367f77,22 May 2006
5709686c200fba1400367f78,"40,000"
5709686c200fba1400367f79,Thomson
5709686c200fba1400367f7a,"17,000"
5709686c200fba1400367f7b,"4,222,000"
57096b66200fba1400367fa7,8 February 2007
57096b66200fba1400367fa8,March
57096b66200fba1400367fa9,digital terrestrial
57096b66200fba1400367faa,Virgin Media
57096b66200fba1400367fab,English Premier League Football
57096c95200fba1400367fbb,Some
57096c95200fba1400367fbc,monthly subscription
57096c95200fba1400367fbd,VideoGuard UK
57096c95200fba1400367fbe,LNB
57096c95200fba1400367fbf,the Sky
57096e1ced30961900e84102,1992
57096e1ced30961900e84103,ITV
57096e1ced30961900e84104,£18m
57096e1ced30961900e84105,The BBC
57096e1ced30961900e84106,£304m
57096f37200fba1400367fe5,Ofcom
57096f37200fba1400367fe6,"£15–100,000"
57096f37200fba1400367fe7,open access
57096f37200fba1400367fe8,picture quality
57096f37200fba1400367fe9,content or carriage issues
57097051ed30961900e84132,1 October 1998
57097051ed30961900e84133,Sky Digital
57097051ed30961900e84134,Sky Digital
57097051ed30961900e84135,Sky Active
57097051ed30961900e84136,"100,000"
57097141200fba1400367ff9,2007
57097141200fba1400367ffa,high-definition television (HDTV) capable set top box
57097141200fba1400367ffb,Video On Demand service
57097141200fba1400367ffc,BBC HD
57097141200fba1400367ffd,Channel 4 HD
57097b50200fba140036804d,10 million
57097b50200fba140036804e,more than 25m people
57097b50200fba140036804f,August 2004
57097b50200fba1400368050,36%
57097b50200fba1400368051,flattened
57097c8fed30961900e841f2,Welfare Cash Card
57097c8fed30961900e841f3,essentials
57097c8fed30961900e841f4,"December, the UK’s parliament"
57097c8fed30961900e841f5,Sky TV bills
57097c8fed30961900e841f6,would betray a man's presence in the household
57097d63ed30961900e841fc,£30m
57097d63ed30961900e841fd,BSkyB
57097d63ed30961900e841fe,Virgin Media
57097d63ed30961900e841ff,BSkyB
57097d63ed30961900e84200,the carriage of their respective basic channels
570d2417fed7b91900d45c3d,highly diversified
570d2417fed7b91900d45c3e,second
570d2417fed7b91900d45c3f,fourth
570d2417fed7b91900d45c40,Melbourne
570d2417fed7b91900d45c41,Melbourne Cricket Ground
570d2556fed7b91900d45c47,Bendigo
570d2556fed7b91900d45c48,New South Wales
570d2556fed7b91900d45c49,Buckland Valley
570d2556fed7b91900d45c4a,"1,000"
570d2556fed7b91900d45c4b,cramped and unsanitary
570d26efb3d812140066d48f,multi-member proportional
570d26efb3d812140066d490,eight
570d26efb3d812140066d491,five
570d26efb3d812140066d492,four years
570d26efb3d812140066d493,November every four years
570d28bdb3d812140066d4a3,Labor
570d28bdb3d812140066d4a4,The Nationals
570d28bdb3d812140066d4a5,The Nationals
570d28bdb3d812140066d4a6,The Nationals
570d28bdb3d812140066d4a7,Liberals
570d29c2b3d812140066d4bd,61.1%
570d29c2b3d812140066d4be,26.7%
570d29c2b3d812140066d4bf,Buddhism
570d29c2b3d812140066d4c0,20%
570d29c2b3d812140066d4c1,Buddhism
570d2af0fed7b91900d45c93,Vic) is a state in the south-east
570d2af0fed7b91900d45c94,Port Phillip Bay
570d2af0fed7b91900d45c95,second-most populous state overall
570d2af0fed7b91900d45c96,Melbourne
570d2af0fed7b91900d45c97,Melbourne
570d2c20fed7b91900d45ca7,Koori
570d2c20fed7b91900d45ca8,1788
570d2c20fed7b91900d45ca9,Sullivan Bay
570d2c20fed7b91900d45caa,1803 at Sullivan Bay
570d2c20fed7b91900d45cab,1803 at Sullivan Bay
570d2d68fed7b91900d45cbb,"More than 26,000 square kilometres"
570d2d68fed7b91900d45cbc,50%
570d2d68fed7b91900d45cbd,"6,000 square kilometres"
570d2d68fed7b91900d45cbe,90%
570d2d68fed7b91900d45cbf,"121,200 tonnes of pears and 270,000"
570d2f5bfed7b91900d45ccf,1855
570d2f5bfed7b91900d45cd0,1855 colonial constitution
570d2f5bfed7b91900d45cd1,the Parliament of Victoria
570d2f5bfed7b91900d45cd2,"entrenched"" provisions"
570d2f5bfed7b91900d45cd3,Constitution Act 1855
570d30fdfed7b91900d45ce3,warmest regions with hot winds blowing from nearby semi-deserts
570d30fdfed7b91900d45ce4,32 °C (90 °F
570d30fdfed7b91900d45ce5,hot winds blowing from nearby semi-deserts
570d30fdfed7b91900d45ce6,48.8 °C
570d30fdfed7b91900d45ce7,7 February 2009
570d32e4fed7b91900d45d01,the Victoria Department of Education
570d32e4fed7b91900d45d02,the Victoria Department of Education
570d32e4fed7b91900d45d03,some extra costs
570d32e4fed7b91900d45d04,Roman Catholic Church
570d32e4fed7b91900d45d05,curriculum
570d3468b3d812140066d543,"Ford, Toyota and Holden"
570d3468b3d812140066d544,2017
570d3468b3d812140066d545,May 2013
570d3468b3d812140066d546,October 2016
570d3468b3d812140066d547,"Ford, Toyota and Holden"
570d35b7b3d812140066d54d,"2,000 m"
570d35b7b3d812140066d54e,Mount Bogong
570d35b7b3d812140066d54f,"1,986 m"
570d35b7b3d812140066d550,Murray River system
570d35b7b3d812140066d551,helmeted honeyeater
570d391fb3d812140066d575,Victorian Alps
570d391fb3d812140066d576,Great Dividing Range
570d391fb3d812140066d577,east-west
570d391fb3d812140066d578,0 °C (32 °F
570d391fb3d812140066d579,−11.7 °C
570d4030fed7b91900d45d9f,government
570d4030fed7b91900d45da0,Great Southern Rail
570d4030fed7b91900d45da1,Victorian Government
570d4030fed7b91900d45da2,CFCL Australia
570d4030fed7b91900d45da3,"an extensive, electrified, passenger system"
570d418dfed7b91900d45dbd,37
570d418dfed7b91900d45dbe,12
570d418dfed7b91900d45dbf,Legislative Assembly (the lower house) and the Legislative Council
570d418dfed7b91900d45dc0,Legislative Assembly
570d418dfed7b91900d45dc1,Linda Dessau
570d4329fed7b91900d45dd7,1 July 1851
570d4329fed7b91900d45dd8,1851
570d4329fed7b91900d45dd9,20 million
570d4329fed7b91900d45dda,"sevenfold from 76,000 to 540,000"
570d4329fed7b91900d45ddb,20 million ounces of gold
570d44abb3d812140066d5fd,"1,548"
570d44abb3d812140066d5fe,489
570d44abb3d812140066d5ff,"540,800"
570d44abb3d812140066d600,"63,519"
570d44abb3d812140066d601,Over 61 per cent
570d4606b3d812140066d619,Victoria
570d4606b3d812140066d61a,3 million
570d4606b3d812140066d61b,60%
570d4606b3d812140066d61c,two-thirds
570d4606b3d812140066d61d,Asia
570d47b8b3d812140066d62d,"1,600 mm (5 ft 3 in) broad gauge"
570d47b8b3d812140066d62e,"1,435 mm"
570d47b8b3d812140066d62f,760 mm
570d47b8b3d812140066d630,mountainous areas
570d47b8b3d812140066d631,five
570d4a6bfed7b91900d45e13,1788
570d4a6bfed7b91900d45e14,New Holland
570d4a6bfed7b91900d45e15,New Holland
570d4a6bfed7b91900d45e16,Sydney
570d4c3bfed7b91900d45e31,Eureka Stockade
570d4c3bfed7b91900d45e33,"miners protesting against mining taxes (the ""Eureka Stockade"
570d4c3bfed7b91900d45e32,Eureka Stockade
570d4c3bfed7b91900d45e34,reducing the hated mining licence fees
570d4c3bfed7b91900d45e35,1855
570d4e6cb3d812140066d66d,Daniel Andrews
570d4e6cb3d812140066d66e,"The Premier is the public face of government and, with cabinet"
570d4e6cb3d812140066d66f,Daniel Andrews
570d4e6cb3d812140066d670,Daniel Andrews
570d4e6cb3d812140066d671,either house of parliament
570d50a5fed7b91900d45e7d,$8.7 billion
570d50a5fed7b91900d45e7e,24%
570d50a5fed7b91900d45e7f,"32,463"
570d50a5fed7b91900d45e80,"32,463"
570d50a5fed7b91900d45e81,60%
570d529fb3d812140066d6bb,tourism
570d529fb3d812140066d6bc,sports tourism
570d529fb3d812140066d6bd,Melbourne
570d529fb3d812140066d6be,cultural tourism and sports tourism
570d529fb3d812140066d6bf,SurfClassic and the Bright Autumn Festival
57105da9a58dae1900cd699e,southern and central parts
57105da9a58dae1900cd699f,one-eighth
57105da9a58dae1900cd69a0,1562 to 1598
57105da9a58dae1900cd69a1,Edict of Nantes
57105da9a58dae1900cd69a2,about one-eighth the number of French Catholics
57106185b654c5140001f8db,derision
57106185b654c5140001f8dd,Geneva
57106185b654c5140001f8dc,Besançon Hugues
57106185b654c5140001f8de,1560
57106185b654c5140001f8df,Besançon Hugues (died 1532
57106644b654c5140001f8e5,Reformed church
57106644b654c5140001f8e6,1294
57106644b654c5140001f8e7,Guyard de Moulin
57106644b654c5140001f8e8,1487
57106644b654c5140001f8e9,Paris
57106d2fb654c5140001f8ef,Edict
57106d2fb654c5140001f8f0,"Montpellier was among the most important of the 66 ""villes de sûreté"
57106d2fb654c5140001f8f2,1598
57106d2fb654c5140001f8f1,1622
57106d2fb654c5140001f8f3,1598
571077ecb654c5140001f909,1688 and 1689
571077ecb654c5140001f90a,Cape Town
571077ecb654c5140001f90b,Maria de la Queillerie
571077ecb654c5140001f90c,Dutch East India Company
571077ecb654c5140001f90d,1688 and 1689
